Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep),LIVING_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),CENTRAL SYSTEM_UNIT1:Air System Total Cooling Energy [J](TimeStep) 
 07/24  11:30:00,33.05,0,24.33119078,43.37432253,27.57,0,15,27.57,0
 07/24  11:45:00,33.475,0,22.25230786,45.37241876,21.11,0,15,21.11,8962148.299
 07/24  12:00:00,33.9,0,24.38057882,46.78590152,24.89,0,15,24.89,1306864.104
 07/24  12:15:00,34.025,0,24.44983609,48.05138489,24.45,0,15,24.45,3014591.923
 07/24  12:30:00,34.15,0,26.16795975,49.23882931,27.81,0,15,27.81,0
 07/24  12:45:00,34.275,0,26.95992038,49.81491926,27.28,0,15,27.28,818723.0476
 07/24  13:00:00,34.4,0,23.50046069,49.98170909,22.26,0,15,22.26,9065633.641
 07/24  13:15:00,34.7,0,23.54548707,49.84756295,23.69,0,15,23.69,3571194.332
 07/24  13:30:00,35,0,25.3961815,49.46483729,25.78,0,15,25.78,1942994.3
 07/24  13:45:00,35.3,0,25.69342833,49.19457551,25.7,0,15,25.7,3330052.493
 07/24  14:00:00,35.6,0,25.06638321,49.22870113,25.02,0,15,25.02,5091463.129
 07/24  14:15:00,35.725,0,25.61966088,49.78282623,25.64,0,15,25.64,4124829.707
 07/24  14:30:00,35.85,0,24.79213105,50.51203669,24.75,0,15,24.75,6414464.29
 07/24  14:45:00,35.975,0,23.87496922,51.37363209,23.74,0,15,23.74,8450278.429
 07/24  15:00:00,36.1,0,23.00116443,51.76132224,21.73,0,15,21.73,10219293.56
 07/24  15:15:00,36.25,0,22.54378699,51.89487269,20.2,0,15,20.2,10099693.84
 07/24  15:30:00,36.4,0,22.50116573,51.83062764,22.56,0,15,22.56,8295754.3
 07/24  15:45:00,36.55,0,24.43664142,51.55511235,24.71,0,15,24.71,3246314.776
 07/24  16:00:00,36.7,0,22.41792807,51.13942452,20.42,0,15,20.42,10000300.42
 07/24  16:15:00,36.7,0,25.5520752,50.44719642,27.34,0,15,27.34,0
 07/24  16:30:00,36.7,0,23.00402378,49.50395494,22.54,0,15,22.54,7195838.222
 07/24  16:45:00,36.7,0,23.47894744,48.40686269,23.49,0,15,23.49,6889067.144
 07/24  17:00:00,36.7,0,26.19842522,47.24345052,27.67,0,15,27.67,0
 07/24  17:15:00,36.55,0,23.56095175,46.216746,23.11,0,15,23.11,6604075.953
 07/24  17:30:00,36.4,0,26.19838523,45.16230703,27.82,0,15,27.82,0
 07/24  17:45:00,36.25,0,23.65054918,44.31299655,21.86,0,15,21.86,9442930.801
 07/24  18:00:00,36.1,0,25.235525,43.54796841,25.37,0,15,25.37,3160402.55
 07/24  18:15:00,35.675,0,22.94749382,42.43723015,21.8,0,15,21.8,10091278.05
 07/24  18:30:00,35.25,0,21.8168697,41.2807926,20.33,0,15,20.33,10099119.28
 07/24  18:45:00,34.825,0,23.03383985,40.07418302,23.12,0,15,23.12,5160981.275
 07/24  19:00:00,34.4,0,25.42460027,39.00702708,26.81,0,15,26.81,0
 07/24  19:15:00,33.85,0,22.88666384,37.84416652,22.51,0,15,22.51,6198335.237
 07/24  19:30:00,33.3,0,25.3705963,36.69375795,26.2,0,15,26.2,552615.4413
 07/24  19:45:00,32.75,0,25.66952511,35.35488884,25.68,0,15,25.68,2246606.593
 07/24  20:00:00,32.2,0,24.41196457,34.4856725,24.37,0,15,24.37,5228776.147
 07/24  20:15:00,31.8,0,25.98424882,33.43387058,26.51,0,15,26.51,802181.2775
 07/24  20:30:00,31.4,0,23.31018154,32.75704243,22.84,0,15,22.84,6888955.189
 07/24  20:45:00,31,0,21.7240028,31.96155657,20.56,0,15,20.56,10600897.68
 07/24  21:00:00,30.6,0,21.41498124,31.45731644,21.35,0,15,21.35,8936051.286
 07/24  21:15:00,30.175,0,23.97480256,30.87840692,26.14,0,15,26.14,0
 07/24  21:30:00,29.75,0,25.96150794,30.24009907,26.48,0,15,26.48,0
 07/24  21:45:00,29.325,0,25.82271002,29.87054207,25.95,0,15,25.95,440231.3166
 07/24  22:00:00,28.9,0,22.3443085,29.36642283,21.38,0,15,21.38,8535849.327
 07/24  22:15:00,28.475,0,24.48504755,28.93505575,25.36,0,15,25.36,0
 07/24  22:30:00,28.05,0,25.16043881,28.45680301,27.93,0,15,27.93,0
 07/24  22:45:00,27.625,0,25.46769581,28.044592,27.62,0,15,27.62,0
 07/24  23:00:00,27.2,0,23.69269334,27.54462713,23.54,0,15,23.54,4420623.529
 07/24  23:15:00,26.925,0,21.96496369,26.97026523,21.71,0,15,21.71,8094343.788
 07/24  23:30:00,26.65,0,23.83646138,26.61174255,25.3,0,15,25.3,0
 07/24  23:45:00,26.375,0,23.79069369,26.26988684,23.79,0,15,23.79,1966947.334
 07/24  24:00:00,26.1,0,24.4405719,25.71916452,27.04,0,15,27.04,0
 07/25  00:15:00,26.1,3,24.9479471,25.45828586,27.08,0,15,27.08,0
 07/25  00:30:00,26.1,3,25.22074296,25.19045004,27.44,0,15,27.44,0
 07/25  00:45:00,26.1,3,22.59703333,24.88967203,22.19,0,15,22.19,5717709.18
 07/25  01:00:00,26.1,3,24.01720303,24.6541573,26.8,0,15,26.8,0
 07/25  01:15:00,25.825,0,22.01205851,24.38709874,21.82,0,15,21.82,5241888.57
 07/25  01:30:00,25.55,0,23.29046749,24.15280601,25.2,0,15,25.2,0
 07/25  01:45:00,25.275,0,23.82171295,23.8668506,27.78,0,15,27.78,0
 07/25  02:00:00,25,0,24.03822472,23.60842159,26.48,0,15,26.48,0
 07/25  02:15:00,24.85,0,24.55556005,23.17252385,27.92,0,15,27.92,0
 07/25  02:30:00,24.7,0,22.13278353,22.90422164,21.76,0,15,21.76,5071134.052
 07/25  02:45:00,24.55,0,23.23589892,22.6181205,25.18,0,15,25.18,0
 07/25  03:00:00,24.4,0,23.60116439,22.24228633,26.97,0,15,26.97,0
 07/25  03:15:00,24.4,0,22.16815386,21.90464217,22.06,0,15,22.06,4127441.873
 07/25  03:30:00,24.4,0,20.99429435,21.70805339,20.81,0,15,20.81,7075870.747
 07/25  03:45:00,24.4,0,22.2218534,21.5962332,25.2,0,15,25.2,0
 07/25  04:00:00,24.4,0,22.73025882,21.70389199,26.08,0,15,26.08,0
 07/25  04:15:00,24.4,0,20.78156665,21.81598777,20.5,0,15,20.5,6206103.092
 07/25  04:30:00,24.4,0,22.08461825,21.91017727,27.9,0,15,27.9,0
 07/25  04:45:00,24.4,0,22.59813573,22.00555019,24.1,0,15,24.1,0
 07/25  05:00:00,24.4,0,20.45710828,22.07161846,20.08,0,15,20.08,6431910.601
 07/25  05:15:00,24.4,0,20.77561781,22.10640014,20.79,0,15,20.79,3577578.077
 07/25  05:30:00,24.4,0,21.82879375,22.13941723,23.9,0,15,23.9,0
 07/25  05:45:00,24.4,0,22.27077335,22.15408069,25.44,0,15,25.44,0
 07/25  06:00:00,24.4,0,22.103691,22.23242855,22.06,0,15,22.06,2136075.074
 07/25  06:15:00,24.55,0,22.68152674,22.47629935,25.49,0,15,25.49,0
 07/25  06:30:00,24.7,0,23.03334979,22.82304218,24.34,0,15,24.34,0
 07/25  06:45:00,24.85,0,23.30736101,23.19300323,24.47,0,15,24.47,0
 07/25  07:00:00,25,0,23.62976159,23.88952187,24.06,0,15,24.06,0
 07/25  07:15:00,25.425,0,24.19262247,24.82180468,25.19,0,15,25.19,0
 07/25  07:30:00,25.85,0,21.79285927,25.61124943,21.3,0,15,21.3,7026728.201
 07/25  07:45:00,26.275,0,23.22436519,26.3972577,24.09,0,15,24.09,0
 07/25  08:00:00,26.7,0,23.76190297,27.35829023,25.66,0,15,25.66,0
 07/25  08:15:00,27.25,0,24.33039051,28.18158014,24.89,0,15,24.89,0
 07/25  08:30:00,27.8,0,21.53453142,29.13121078,20.32,0,15,20.32,10287022.83
 07/25  08:45:00,28.35,0,23.39683739,30.12463857,25.08,0,15,25.08,0
 07/25  09:00:00,28.9,0,24.24018699,31.52953871,25.44,0,15,25.44,0
 07/25  09:15:00,29.325,0,22.38521606,33.54128453,21.55,0,15,21.55,9298567.521
 07/25  09:30:00,29.75,0,24.19599351,35.49314919,26.35,0,15,26.35,0
 07/25  09:45:00,30.175,0,25.06908452,37.77877137,25.52,0,15,25.52,460467.9164
 07/25  10:00:00,30.6,0,23.4823276,40.26143147,23.12,0,15,23.12,7137530.269
 07/25  10:15:00,31,0,22.99712982,41.96076622,22.95,0,15,22.95,7622533.472
 07/25  10:30:00,31.4,0,22.44055797,43.5831552,22.38,0,15,22.38,8378749.062
 07/25  10:45:00,31.8,0,23.68053201,45.16589391,23.82,0,15,23.82,3447088.853
 07/25  11:00:00,32.2,0,25.33805165,46.21993125,26.34,0,15,26.34,0
 07/25  11:15:00,32.475,0,22.80816857,47.50129892,20.33,0,15,20.33,11077027.48
 07/25  11:30:00,32.75,0,24.94088085,48.68492539,27.57,0,15,27.57,0
 07/25  11:45:00,33.025,0,22.6044534,50.20506852,21.11,0,15,21.11,9810942.041
 07/25  12:00:00,33.3,0,24.50569749,51.65066933,24.89,0,15,24.89,1569384.202
 07/25  12:15:00,33.725,0,24.45067312,53.19674096,24.45,0,15,24.45,3766205.279
 07/25  12:30:00,34.15,0,26.08933986,54.28948378,27.81,0,15,27.81,0
 07/25  12:45:00,34.575,0,26.90261771,55.21971415,27.28,0,15,27.28,718429.1133
 07/25  13:00:00,35,0,23.60291808,55.96055153,22.26,0,15,22.26,9658457.755
 07/25  13:15:00,34.85,0,23.68256877,56.42369356,23.69,0,15,23.69,7406251.351
 07/25  13:30:00,34.7,0,25.44097966,56.82498655,25.78,0,15,25.78,2190542.519
 07/25  13:45:00,34.55,0,25.71253134,57.06193002,25.7,0,15,25.7,4958176.608
 07/25  14:00:00,34.4,0,25.0701042,57.01336558,25.02,0,15,25.02,5616944.037
 07/25  14:15:00,34.7,0,25.61976685,57.06926847,25.64,0,15,25.64,4338770.839
 07/25  14:30:00,35,0,24.7933937,57.2100317,24.75,0,15,24.75,6783122.919
 07/25  14:45:00,35.3,0,23.89842187,57.5021777,23.74,0,15,23.74,8876829.03
 07/25  15:00:00,35.6,0,23.06602346,57.9230831,21.73,0,15,21.73,10380885.56
 07/25  15:15:00,35.725,0,22.72345604,58.12009364,20.2,0,15,20.2,10260892.31
 07/25  15:30:00,35.85,0,22.55550615,58.10275664,22.56,0,15,22.56,9241655.876
 07/25  15:45:00,35.975,0,24.46638282,57.68984444,24.71,0,15,24.71,3757870.547
 07/25  16:00:00,36.1,0,22.74439168,56.97726097,20.42,0,15,20.42,10201269.28
 07/25  16:15:00,36.1,0,25.91743389,56.04081029,27.34,0,15,27.34,29685.1389
 07/25  16:30:00,36.1,0,23.175624,55.00120808,22.54,0,15,22.54,7949540.288
 07/25  16:45:00,36.1,0,23.53816625,53.77741799,23.49,0,15,23.49,7392762.43
 07/25  17:00:00,36.1,0,26.41589701,52.62465139,27.67,0,15,27.67,275967.2269
 07/25  17:15:00,35.975,0,23.68209552,51.30310576,23.11,0,15,23.11,7561997.666
 07/25  17:30:00,35.85,0,26.73789881,49.88137572,27.82,0,15,27.82,455981.0134
 07/25  17:45:00,35.725,0,23.93655555,48.1970239,21.86,0,15,21.86,10514731.38
 07/25  18:00:00,35.6,0,24.80969494,46.55616049,25.37,0,15,25.37,3371108.481
 07/25  18:15:00,35.3,0,23.30575183,44.92940507,21.8,0,15,21.8,10375437.13
 07/25  18:30:00,35,0,22.31073225,43.23178836,20.33,0,15,20.33,10195775.56
 07/25  18:45:00,34.7,0,23.14558577,41.63995655,23.12,0,15,23.12,6491223.25
 07/25  19:00:00,34.4,0,25.71279123,40.29930802,26.81,0,15,26.81,302311.8302
 07/25  19:15:00,34,0,23.00147906,38.85250303,22.51,0,15,22.51,7068512.012
 07/25  19:30:00,33.6,0,25.50507812,37.43812537,26.2,0,15,26.2,810986.0722
 07/25  19:45:00,33.2,0,25.6642788,36.10200269,25.68,0,15,25.68,2066751.083
 07/25  20:00:00,32.8,0,24.45407553,34.71556316,24.37,0,15,24.37,5874953.58
 07/25  20:15:00,32.525,0,26.06155435,33.71202046,26.51,0,15,26.51,995144.7736
 07/25  20:30:00,32.25,0,23.37722131,32.97668942,22.84,0,15,22.84,7502116.483
 07/25  20:45:00,31.975,0,22.24402009,32.29582317,20.56,0,15,20.56,10620232.06
 07/25  21:00:00,31.7,0,21.58826576,31.72784287,21.35,0,15,21.35,9864346.709
 07/25  21:15:00,31.275,0,24.22271111,31.15862164,26.14,0,15,26.14,0
 07/25  21:30:00,30.85,0,26.20240927,30.51811535,26.48,0,15,26.48,209484.6753
 07/25  21:45:00,30.425,0,25.9502874,30.11684028,25.95,0,15,25.95,946186.4301
 07/25  22:00:00,30,0,22.5003842,29.5524592,21.38,0,15,21.38,9284308.745
 07/25  22:15:00,29.725,0,24.66440787,29.0812163,25.36,0,15,25.36,85686.75838
 07/25  22:30:00,29.45,0,25.43127037,28.63688218,27.93,0,15,27.93,0
 07/25  22:45:00,29.175,0,25.95987105,28.31662718,27.62,0,15,27.62,0
 07/25  23:00:00,28.9,0,23.74860741,28.03111957,23.54,0,15,23.54,4851939.683
 07/25  23:15:00,28.625,0,22.11226023,27.78380799,21.71,0,15,21.71,9254870.513
 07/25  23:30:00,28.35,0,24.11445158,27.55105252,25.3,0,15,25.3,0
 07/25  23:45:00,28.075,0,23.79984637,27.32197793,23.79,0,15,23.79,2663267.858
 07/25  24:00:00,27.8,0,24.8149323,27.04363916,27.04,0,15,27.04,0
 07/26  00:15:00,27.525,3,25.29403002,26.78446586,27.08,0,15,27.08,0
 07/26  00:30:00,27.25,3,25.5840804,26.54866368,27.44,0,15,27.44,0
 07/26  00:45:00,26.975,3,22.75310657,26.25767769,22.19,0,15,22.19,6544358.027
 07/26  01:00:00,26.7,3,24.27769063,26.05741106,26.8,0,15,26.8,0
 07/26  01:15:00,26.55,0,22.12807874,25.7799055,21.82,0,15,21.82,6088006.679
 07/26  01:30:00,26.4,0,23.52326046,25.58927058,25.2,0,15,25.2,0
 07/26  01:45:00,26.25,0,24.11047104,25.32450589,27.78,0,15,27.78,0
 07/26  02:00:00,26.1,0,24.36566836,25.13313794,26.48,0,15,26.48,0
 07/26  02:15:00,26.1,0,24.97175833,24.83500556,27.92,0,15,27.92,0
 07/26  02:30:00,26.1,0,22.28425946,24.80417013,21.76,0,15,21.76,6027065.091
 07/26  02:45:00,26.1,0,22.52419056,24.84993601,25.18,0,15,25.18,0
 07/26  03:00:00,26.1,0,23.53947615,24.94810843,26.97,0,15,26.97,0
 07/26  03:15:00,25.975,0,22.11614201,25.05357565,22.06,0,15,22.06,4362891.278
 07/26  03:30:00,25.85,0,20.96997742,25.17180394,20.81,0,15,20.81,7962809.179
 07/26  03:45:00,25.725,0,22.42099452,25.18458177,25.2,0,15,25.2,0
 07/26  04:00:00,25.6,0,22.93427219,25.11844364,26.08,0,15,26.08,0
 07/26  04:15:00,25.45,0,20.86944073,25.00469524,20.5,0,15,20.5,6983035.388
 07/26  04:30:00,25.3,0,22.4189721,24.8549397,27.9,0,15,27.9,0
 07/26  04:45:00,25.15,0,22.83267919,24.65402875,24.1,0,15,24.1,0
 07/26  05:00:00,25,0,20.53978705,24.4266501,20.08,0,15,20.08,7351235.555
 07/26  05:15:00,25,0,20.76140199,24.14524005,20.79,0,15,20.79,1331632.83
 07/26  05:30:00,25,0,21.99280333,23.95161273,23.9,0,15,23.9,0
 07/26  05:45:00,25,0,22.48648982,23.80420975,25.44,0,15,25.44,0
 07/26  06:00:00,25,0,22.07314664,23.70246164,22.06,0,15,22.06,2035793.642
 07/26  06:15:00,25.275,0,22.81184864,23.65003961,25.49,0,15,25.49,0
 07/26  06:30:00,25.55,0,23.20060247,23.8426589,24.34,0,15,24.34,0
 07/26  06:45:00,25.825,0,23.49968392,24.15087003,24.47,0,15,24.47,0
 07/26  07:00:00,26.1,0,24.03048762,24.68194734,24.06,0,15,24.06,439925.2953
 07/26  07:15:00,26.375,0,24.25645488,25.11921608,25.19,0,15,25.19,0
 07/26  07:30:00,26.65,0,21.7842454,25.78020779,21.3,0,15,21.3,6400508.817
 07/26  07:45:00,26.925,0,23.32795761,26.40777239,24.09,0,15,24.09,0
 07/26  08:00:00,27.2,0,23.94166045,27.66722229,25.66,0,15,25.66,0
 07/26  08:15:00,27.75,0,24.84355999,29.41012936,24.89,0,15,24.89,816969.8896
 07/26  08:30:00,28.3,0,21.73789095,31.30702362,20.32,0,15,20.32,10427083.04
 07/26  08:45:00,28.85,0,23.03544502,33.79062632,25.08,0,15,25.08,0
 07/26  09:00:00,29.4,0,25.10797783,35.94133941,25.44,0,15,25.44,307789.1204
 07/26  09:15:00,29.825,0,22.41859323,37.85902515,21.55,0,15,21.55,8584836.483
 07/26  09:30:00,30.25,0,24.35782222,39.48109109,26.35,0,15,26.35,0
 07/26  09:45:00,30.675,0,25.50501911,41.43328656,25.52,0,15,25.52,1202783.61
 07/26  10:00:00,31.1,0,23.41496105,42.97183867,23.12,0,15,23.12,6370030.015
 07/26  10:15:00,31.525,0,22.95577547,44.85750069,22.95,0,15,22.95,6339481.671
 07/26  10:30:00,31.95,0,22.41768976,46.45626789,22.38,0,15,22.38,7357943.788
 07/26  10:45:00,32.375,0,23.67069547,48.39168271,23.82,0,15,23.82,3193121.364
 07/26  11:00:00,32.8,0,25.46558276,50.19768774,26.34,0,15,26.34,77143.35999
 07/26  11:15:00,33.075,0,21.94384322,51.67542938,20.33,0,15,20.33,9743077.56
 07/26  11:30:00,33.35,0,24.62158912,52.98019521,27.57,0,15,27.57,0
 07/26  11:45:00,33.625,0,22.45556698,54.13134762,21.11,0,15,21.11,9293437.498
 07/26  12:00:00,33.9,0,24.06220323,54.8735877,24.89,0,15,24.89,1308044.293
 07/26  12:15:00,34.175,0,24.44942652,55.47144924,24.45,0,15,24.45,2702094.867
 07/26  12:30:00,34.45,0,26.14499361,56.14414455,27.81,0,15,27.81,0
 07/26  12:45:00,34.725,0,26.93008775,56.78618669,27.28,0,15,27.28,715187.7076
 07/26  13:00:00,35,0,23.4984924,57.33084119,22.26,0,15,22.26,9156835.564
 07/26  13:15:00,35.15,0,23.67443635,57.64829223,23.69,0,15,23.69,6823588.857
 07/26  13:30:00,35.3,0,25.44484961,57.84301501,25.78,0,15,25.78,2115671.184
 07/26  13:45:00,35.45,0,25.71228338,57.79389845,25.7,0,15,25.7,4736366.631
 07/26  14:00:00,35.6,0,25.06925391,57.3892168,25.02,0,15,25.02,5395973.924
 07/26  14:15:00,35.725,0,25.63091377,56.74144372,25.64,0,15,25.64,4159598.234
 07/26  14:30:00,35.85,0,24.77915695,55.88081302,24.75,0,15,24.75,6652321.387
 07/26  14:45:00,35.975,0,23.87895392,54.92714151,23.74,0,15,23.74,8659866.287
 07/26  15:00:00,36.1,0,23.12327789,54.32077284,21.73,0,15,21.73,10327014.19
 07/26  15:15:00,36.25,0,22.44878468,53.7349397,20.2,0,15,20.2,10131514.78
 07/26  15:30:00,36.4,0,22.54994936,53.42647459,22.56,0,15,22.56,8777620.891
 07/26  15:45:00,36.55,0,24.4535424,53.03518037,24.71,0,15,24.71,3550853.223
 07/26  16:00:00,36.7,0,22.63613939,52.62655437,20.42,0,15,20.42,10086292.73
 07/26  16:15:00,36.7,0,25.79220322,52.14266302,27.34,0,15,27.34,0
 07/26  16:30:00,36.7,0,23.12149042,51.61848253,22.54,0,15,22.54,7661426.338
 07/26  16:45:00,36.7,0,23.47307091,51.0540484,23.49,0,15,23.49,7980830.408
 07/26  17:00:00,36.7,0,26.36054974,50.37933318,27.67,0,15,27.67,234111.1271
 07/26  17:15:00,36.55,0,23.64774355,49.67292217,23.11,0,15,23.11,7264013.325
 07/26  17:30:00,36.4,0,26.41114909,48.81355722,27.82,0,15,27.82,246675.0522
 07/26  17:45:00,36.25,0,23.86623964,47.91032398,21.86,0,15,21.86,10182883.69
 07/26  18:00:00,36.1,0,25.28886475,46.95409595,25.37,0,15,25.37,4108424.418
 07/26  18:15:00,35.825,0,23.33590046,45.6363493,21.8,0,15,21.8,10347281.34
 07/26  18:30:00,35.55,0,22.34996823,44.23807686,20.33,0,15,20.33,10146843.81
 07/26  18:45:00,35.275,0,23.12929105,42.79977478,23.12,0,15,23.12,6657442.485
 07/26  19:00:00,35,0,25.76406384,41.48856317,26.81,0,15,26.81,404913.588
 07/26  19:15:00,34.45,0,23.01486948,40.10986425,22.51,0,15,22.51,7085036.966
 07/26  19:30:00,33.9,0,25.51759239,38.67378807,26.2,0,15,26.2,842365.7056
 07/26  19:45:00,33.35,0,25.67119119,36.93642038,25.68,0,15,25.68,2672769.211
 07/26  20:00:00,32.8,0,24.44819999,35.70240005,24.37,0,15,24.37,5737586.84
 07/26  20:15:00,32.375,0,26.05493608,34.2518849,26.51,0,15,26.51,942195.6994
 07/26  20:30:00,31.95,0,23.34863789,33.25003675,22.84,0,15,22.84,7202056.984
 07/26  20:45:00,31.525,0,22.11543291,32.27792697,20.56,0,15,20.56,10591573.94
 07/26  21:00:00,31.1,0,21.50007148,31.42109117,21.35,0,15,21.35,9542838.559
 07/26  21:15:00,30.825,0,24.16595654,30.63645044,26.14,0,15,26.14,0
 07/26  21:30:00,30.55,0,26.18588222,29.84453413,26.48,0,15,26.48,200684.0743
 07/26  21:45:00,30.275,0,25.95011035,29.43721382,25.95,0,15,25.95,939260.7728
 07/26  22:00:00,30,0,22.49560723,28.92114057,21.38,0,15,21.38,9304004.198
 07/26  22:15:00,29.725,0,24.67716097,28.52142765,25.36,0,15,25.36,160042.1251
 07/26  22:30:00,29.45,0,25.45069173,28.13529292,27.93,0,15,27.93,0
 07/26  22:45:00,29.175,0,25.96351078,27.83363237,27.62,0,15,27.62,0
 07/26  23:00:00,28.9,0,23.71929949,27.54663317,23.54,0,15,23.54,4672830.215
 07/26  23:15:00,28.625,0,22.0858228,27.29131532,21.71,0,15,21.71,8840724.499
 07/26  23:30:00,28.35,0,24.08168403,27.03077066,25.3,0,15,25.3,0
 07/26  23:45:00,28.075,0,23.79806714,26.77055738,23.79,0,15,23.79,2472065.912
 07/26  24:00:00,27.8,0,24.79300727,26.44366237,27.04,0,15,27.04,0
 07/27  00:15:00,27.525,3,25.26809881,26.1331674,27.08,0,15,27.08,0
 07/27  00:30:00,27.25,3,25.55513184,25.84993767,27.44,0,15,27.44,0
 07/27  00:45:00,26.975,3,22.7076503,25.5071625,22.19,0,15,22.19,6004058.235
 07/27  01:00:00,26.7,3,24.23651554,25.25951709,26.8,0,15,26.8,0
 07/27  01:15:00,26.55,0,22.05690525,24.94110375,21.82,0,15,21.82,5610990.659
 07/27  01:30:00,26.4,0,23.46756043,24.72522955,25.2,0,15,25.2,0
 07/27  01:45:00,26.25,0,24.05710796,24.46885115,27.78,0,15,27.78,0
 07/27  02:00:00,26.1,0,24.30467466,24.29672188,26.48,0,15,26.48,0
 07/27  02:15:00,25.825,0,24.88838955,24.04191996,27.92,0,15,27.92,0
 07/27  02:30:00,25.55,0,22.16095592,24.0023728,21.76,0,15,21.76,5229104.662
 07/27  02:45:00,25.275,0,22.36824937,24.01063178,25.18,0,15,25.18,0
 07/27  03:00:00,25,0,23.35201238,24.05211992,26.97,0,15,26.97,0
 07/27  03:15:00,24.85,0,22.06938236,24.11033596,22.06,0,15,22.06,3708610.55
 07/27  03:30:00,24.7,0,20.92475465,24.16546798,20.81,0,15,20.81,6871723.664
 07/27  03:45:00,24.55,0,22.30969913,24.14071968,25.2,0,15,25.2,0
 07/27  04:00:00,24.4,0,22.81522302,24.06205391,26.08,0,15,26.08,0
 07/27  04:15:00,24.275,0,20.79074086,23.95511006,20.5,0,15,20.5,6220467.496
 07/27  04:30:00,24.15,0,22.16492941,23.86046538,27.9,0,15,27.9,0
 07/27  04:45:00,24.025,0,22.69761494,23.7586839,24.1,0,15,24.1,0
 07/27  05:00:00,23.9,0,20.45820232,23.68487923,20.08,0,15,20.08,6297884.006
 07/27  05:15:00,23.9,0,20.77547742,23.64460824,20.79,0,15,20.79,3600940.195
 07/27  05:30:00,23.9,0,21.89684178,23.59899138,23.9,0,15,23.9,0
 07/27  05:45:00,23.9,0,22.36183179,23.5714233,25.44,0,15,25.44,0
 07/27  06:00:00,23.9,0,22.11438601,23.57007779,22.06,0,15,22.06,2262114.346
 07/27  06:15:00,24.025,0,22.70806114,23.64889703,25.49,0,15,25.49,0
 07/27  06:30:00,24.15,0,23.04356698,23.76889278,24.34,0,15,24.34,0
 07/27  06:45:00,24.275,0,23.33454108,24.01523928,24.47,0,15,24.47,0
 07/27  07:00:00,24.4,0,23.9394066,24.61456056,24.06,0,15,24.06,27651.61153
 07/27  07:15:00,24.975,0,24.20402069,25.3214944,25.19,0,15,25.19,0
 07/27  07:30:00,25.55,0,21.79408541,26.45394903,21.3,0,15,21.3,7341389.602
 07/27  07:45:00,26.125,0,23.37472758,27.80289158,24.09,0,15,24.09,5278.166815
 07/27  08:00:00,26.7,0,24.64229371,29.68267679,25.66,0,15,25.66,0
 07/27  08:15:00,27.25,0,24.88890402,31.38565775,24.89,0,15,24.89,1351739.053
 07/27  08:30:00,27.8,0,21.7392626,33.0826144,20.32,0,15,20.32,10418245.53
 07/27  08:45:00,28.35,0,23.68920144,35.07001985,25.08,0,15,25.08,0
 07/27  09:00:00,28.9,0,25.19443052,37.54164799,25.44,0,15,25.44,391322.977
 07/27  09:15:00,29.45,0,22.47885867,39.7398822,21.55,0,15,21.55,9023797.598
 07/27  09:30:00,30,0,23.95100563,41.95335876,26.35,0,15,26.35,0
 07/27  09:45:00,30.55,0,25.49618736,44.10457875,25.52,0,15,25.52,1161237.922
 07/27  10:00:00,31.1,0,23.42573438,45.94917199,23.12,0,15,23.12,6655043.356
 07/27  10:15:00,31.525,0,22.95470145,48.02580626,22.95,0,15,22.95,6532416.608
 07/27  10:30:00,31.95,0,22.41489313,49.79403133,22.38,0,15,22.38,7368659.172
 07/27  10:45:00,32.375,0,23.69476578,51.31639229,23.82,0,15,23.82,3355929.207
 07/27  11:00:00,32.8,0,25.39830363,52.84499757,26.34,0,15,26.34,89802.27986
 07/27  11:15:00,33.2,0,21.82034882,54.14891491,20.33,0,15,20.33,9293041.252
 07/27  11:30:00,33.6,0,24.62792389,55.16546836,27.57,0,15,27.57,0
 07/27  11:45:00,34,0,21.92310914,55.90365186,21.11,0,15,21.11,8583007.609
 07/27  12:00:00,34.4,0,24.35822134,56.41273457,24.89,0,15,24.89,1591069.828
 07/27  12:15:00,34.7,0,24.44682536,56.79254872,24.45,0,15,24.45,3724003.842
 07/27  12:30:00,35,0,26.23433478,57.21539777,27.81,0,15,27.81,0
 07/27  12:45:00,35.3,0,26.98712596,57.59832741,27.28,0,15,27.28,850863.2702
 07/27  13:00:00,35.6,0,23.56402134,57.94774114,22.26,0,15,22.26,9381883.136
 07/27  13:15:00,35.725,0,23.67947999,58.28149624,23.69,0,15,23.69,7033392.125
 07/27  13:30:00,35.85,0,25.45977457,58.69077521,25.78,0,15,25.78,2270964.76
 07/27  13:45:00,35.975,0,25.6933511,59.04116204,25.7,0,15,25.7,3633314.61
 07/27  14:00:00,36.1,0,25.06834999,59.39251155,25.02,0,15,25.02,5369375.09
 07/27  14:15:00,36.25,0,25.61821991,59.54288882,25.64,0,15,25.64,4345899.154
 07/27  14:30:00,36.4,0,24.793153,59.59527823,24.75,0,15,24.75,6645904.288
