Time Bucket (America/New_York),Rakhsh-Mains_A (kWatts),Rakhsh-Mains_B (kWatts),Rakhsh-indoor unit heat strip (kWatts),Rakhsh-indoor unit heat strip  (kWatts),Rakhsh-Air Conditioner-ac outside condenser  (kWatts),Rakhsh-Circuit_4 (kWatts),Rakhsh-Circuit_5 (kWatts),Rakhsh-Circuit_6 (kWatts),Rakhsh-Circuit_7 (kWatts),Rakhsh-Circuit_8 (kWatts)
07/07/2023 05:15:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:16:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:17:00,0.0000,0.0150,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:18:00,0.0001,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:19:00,0.0000,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:20:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:21:00,0.0000,0.0158,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:22:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:23:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:24:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:25:00,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:26:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:27:00,0.0001,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:28:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:29:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:30:00,0.0780,0.0155,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:31:00,0.0974,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:32:00,0.0901,0.0157,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:33:00,0.0899,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:34:00,0.0904,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:35:00,0.0909,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:36:00,0.0343,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:37:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:38:00,0.0001,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:39:00,0.0000,0.0147,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:40:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:41:00,0.0001,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:42:00,0.0000,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:43:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:44:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:45:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:46:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:47:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:48:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:49:00,0.0001,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:50:00,0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:51:00,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:52:00,0.0000,0.0189,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:53:00,0.0000,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:54:00,0.0000,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:55:00,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:56:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:57:00,0.0001,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:58:00,0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 05:59:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:00:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
07/07/2023 06:01:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:02:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:03:00,0.1023,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:04:00,0.0940,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:05:00,0.0908,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:06:00,0.0897,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:07:00,0.0877,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:08:00,0.0888,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:09:00,0.0148,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:10:00,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:11:00,0.0000,0.0153,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:12:00,0.0000,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:13:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:14:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:15:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:16:00,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:17:00,0.0002,0.0150,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:18:00,0.0000,0.0152,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:19:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:20:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:21:00,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:22:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:23:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:24:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:25:00,0.0000,0.0150,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:26:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:27:00,0.0000,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:28:00,0.0001,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:29:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:30:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:31:00,0.0000,0.0152,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:32:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:33:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:34:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:35:00,0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:36:00,0.0827,0.0159,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:37:00,0.0958,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:38:00,0.0891,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:39:00,0.0893,0.0155,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:40:00,0.0893,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:41:00,0.0900,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:42:00,0.0458,0.0154,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:43:00,0.0000,0.0152,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:44:00,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:45:00,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:46:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:47:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:48:00,0.0000,0.0582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:49:00,0.0003,0.1077,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:50:00,0.0001,0.0926,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:51:00,0.0000,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:52:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:53:00,0.0006,0.0152,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:54:00,0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:55:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:56:00,0.0016,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:57:00,0.0002,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:58:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 06:59:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:00:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:01:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:02:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:03:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:04:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:05:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:06:00,0.0000,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:07:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:08:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:09:00,0.0006,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:10:00,0.1271,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:11:00,0.0912,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:12:00,0.0896,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:13:00,0.0874,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:14:00,0.0872,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:15:00,0.0888,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:16:00,0.0118,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:17:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:18:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:19:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:20:00,0.0001,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:21:00,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:22:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:23:00,0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:24:00,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:25:00,0.0002,0.0153,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:26:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:27:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:28:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:29:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:30:00,0.0000,0.0152,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:31:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:32:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:33:00,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:34:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:35:00,0.0001,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:36:00,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:37:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:38:00,0.0000,0.0153,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:39:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:40:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:41:00,0.0000,0.0154,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:42:00,0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:43:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:44:00,0.0670,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:45:00,0.0990,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:46:00,0.0892,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:47:00,0.0892,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:48:00,0.0905,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:49:00,0.0915,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:50:00,0.0601,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:51:00,0.0000,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:52:00,0.0000,0.0149,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:53:00,0.0000,0.0153,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:54:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:55:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:56:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:57:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:58:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 07:59:00,0.0000,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:00:00,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:01:00,0.0001,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:02:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:03:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:04:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:05:00,0.0000,0.0152,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:06:00,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:07:00,0.0001,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:08:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:09:00,0.0000,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:10:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:11:00,0.0001,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:12:00,0.0001,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:13:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:14:00,0.0000,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:15:00,0.0001,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:16:00,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:17:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:18:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:19:00,0.1213,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:20:00,0.0906,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:21:00,0.0889,0.0163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:22:00,0.0892,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:23:00,0.0901,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:24:00,0.0911,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:25:00,0.0215,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:26:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:27:00,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:28:00,0.0000,0.0162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:29:00,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:30:00,0.0000,0.0151,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:31:00,0.0000,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:32:00,0.0000,0.0154,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:33:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:34:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:35:00,0.0000,0.0149,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:36:00,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:37:00,0.0001,0.0151,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:38:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:39:00,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:40:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:41:00,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:42:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:43:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:44:00,0.0000,0.0153,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:45:00,0.0000,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:46:00,0.0000,0.0181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:47:00,0.0000,0.0152,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:48:00,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:49:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:50:00,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:51:00,0.0000,0.0157,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2023 08:52:00,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
